"","date","group","amount","salary_change","cpih","cpih_change","diff","cumulative_income_lost","cpih_matched_salary"
"69",2015-05-31,"Consultant",7411.54,1.9867458539512,11.8,0.199999999999989,-9.81325414604879,16170.7664169943,8174.5220619541
"70",2015-06-30,"Consultant",7411.74,1.98949796068891,11.8,0,-9.81050203931109,16532.0670809898,8174.5220619541
"71",2015-07-31,"Consultant",7415.13,2.03614616989306,11.7,-0.0999999999999943,-9.66385383010695,16887.9669922871,8166.34753989214
"72",2015-08-31,"Consultant",7409.38,1.95702310118396,12,0.299999999999997,-10.042976898816,17257.8292284391,8190.84658251182
"73",2015-09-30,"Consultant",7407.71,1.9340430099241,11.9,-0.0999999999999943,-9.96595699007591,17624.8549793575,8182.65573592931
"74",2015-10-31,"Consultant",7416.12,2.04976909824471,12,0.0999999999999943,-9.95023090175529,17991.3015707049,8190.83839166524
"75",2015-11-30,"Consultant",7416.21,2.05100754627668,12,0,-9.94899245372332,18357.702552552,8190.83839166524
"76",2015-12-31,"Consultant",7420.68,2.11251713186445,12.1,0.100000000000009,-9.98748286813556,18725.5210573993,8199.0292300569
"77",2016-01-31,"Consultant",7411.64,1.98812190732006,11.6,-0.5,-9.61187809267995,19079.5068089146,8158.03408390662
"78",2016-02-29,"Consultant",7417.11,2.06339202659636,11.8,0.199999999999989,-9.73660797340364,19438.0861060554,8174.35015207443
"79",2016-03-31,"Consultant",7414.7,2.03022914040698,12.1,0.300000000000011,-10.069770859593,19808.9351088154,8198.87320253066
"80",2016-04-30,"Consultant",7415.05,2.03504532719797,12.3,0.199999999999989,-10.264954672802,20186.9723309989,8215.27094893572
"81",2016-05-31,"Consultant",7571.74,4.19118335085508,12.5,0.200000000000003,-8.30881664914492,20492.9690027618,8231.70149083359
"82",2016-06-30,"Consultant",7505.5,3.27968559932629,12.7,0.200000000000003,-9.42031440067372,20839.8998564909,8248.16489381526
"83",2016-07-31,"Consultant",7495.11,3.13671365430237,12.6,-0.0999999999999943,-9.46328634569764,21188.4132787989,8239.91672892144
"84",2016-08-31,"Consultant",7491.89,3.09240473582528,12.9,0.299999999999997,-9.80759526417473,21549.6068922293,8264.63647910821
"85",2016-09-30,"Consultant",7488.25,3.042316393199,13.2,0.299999999999997,-10.157683606801,21923.6935411172,8289.43038854553
"86",2016-10-31,"Consultant",7496.12,3.15061179332779,13.3,0.0999999999999943,-10.1493882066722,22297.4746874362,8297.71981893408
"87",2016-11-30,"Consultant",7492.92,3.10657808552447,13.5,0.200000000000003,-10.3934219144755,22680.2430945817,8314.31525857195
"88",2016-12-31,"Consultant",7488.02,3.03915147045064,13.9,0.400000000000006,-10.8608485295494,23080.225865041,8347.57251960623
"89",2017-01-31,"Consultant",7487.2,3.02786783282603,13.5,-0.400000000000006,-10.472132167174,23465.8930093204,8314.18222952781
"90",2017-02-28,"Consultant",7497.72,3.17262864722946,14.1,0.600000000000009,-10.9273713527705,23868.3256788883,8364.06732290498
"91",2017-03-31,"Consultant",7495.59,3.14331871047287,14.4,0.299999999999997,-11.2566812895271,24282.886157852,8389.15952487369
"92",2017-04-30,"Consultant",7487.56,3.03282162495391,14.9,0.5,-11.8671783750461,24719.9299920489,8431.10532249806
"93",2017-05-31,"Consultant",7646.59,5.2211592974422,15.2,0.299999999999997,-9.97884070255781,25087.4302236672,8456.39863846555
"94",2017-06-30,"Consultant",7570.26,4.17081776099605,15.2,0,-11.029182239004,25493.6123793114,8456.39863846555
"95",2017-07-31,"Consultant",7569.24,4.15678201663373,15.2,0,-11.0432179833663,25900.3114426263,8456.39863846555
"96",2017-08-31,"Consultant",7563.34,4.07559486787136,15.7,0.5,-11.6244051321286,26328.4144363326,8498.68063165788
"97",2017-09-30,"Consultant",7564.7,4.09430919368777,16,0.299999999999997,-11.9056908063122,26766.8766043653,8524.17667355286
"98",2017-10-31,"Consultant",7580,4.30484535912241,16.1,0.100000000000009,-11.7951546408776,27201.2679521884,8532.70085022641
"99",2017-11-30,"Consultant",7577.19,4.26617825945761,16.4,0.299999999999997,-12.1338217405424,27648.1317145213,8558.29895277709
"100",2017-12-31,"Consultant",7573.45,4.21471386346248,16.7,0.299999999999997,-12.4852861365375,28107.9391895342,8583.97384963542
"101",2018-01-31,"Consultant",7570.49,4.17398268374441,16.2,-0.5,-12.0260173162556,28550.8327360799,8541.05398038724
"102",2018-02-28,"Consultant",7574.35,4.22709834378217,16.6,0.400000000000006,-12.3729016562178,29006.5013212378,8575.21819630879
"103",2018-03-31,"Consultant",7578.13,4.27911316112484,16.8,0.199999999999989,-12.5208868388752,29467.6198970834,8592.36863270141
"104",2018-04-30,"Consultant",7603.94,4.63427253562602,17.2,0.400000000000006,-12.565727464374,29930.3898611762,8626.73810723222
"105",2018-05-31,"Consultant",7609,4.70390083609003,17.6,0.400000000000006,-12.89609916391,30405.3267372099,8661.24505966115
"106",2018-06-30,"Consultant",7605.17,4.65119799206293,17.6,0,-12.9488020079371,30882.2045508699,8661.24505966115
"107",2018-07-31,"Consultant",7599.37,4.5713868966694,17.6,0,-13.0286131033306,31362.0216434418,8661.24505966115
"108",2018-08-31,"Consultant",7614.78,4.78343672080978,18.2,0.599999999999994,-13.4165632791902,31856.1261451161,8713.21253001911
"109",2018-09-30,"Consultant",7608.59,4.69825901727773,18.3,0.0999999999999943,-13.6017409827223,32357.050361722,8721.92574254913
"110",2018-10-31,"Consultant",7726.18,6.31636017371298,18.4,0.100000000000009,-12.083639826287,32802.0660271003,8730.64766829168
"111",2018-11-30,"Consultant",7723.62,6.28113320747032,18.6,0.200000000000003,-12.3188667925297,33255.7446190804,8748.10896362826
"112",2018-12-31,"Consultant",7718.1,6.20517506150959,18.8,0.199999999999989,-12.5948249384904,33719.5861834519,8765.60518155552
"113",2019-01-31,"Consultant",7722.41,6.26448296170719,18.1,-0.699999999999989,-11.8355170382928,34155.4639955689,8704.24594528463
"114",2019-02-28,"Consultant",7724.95,6.29943471727607,18.5,0.399999999999991,-12.2005652827239,34604.7857856368,8739.06292906577
"115",2019-03-31,"Consultant",7721.57,6.25292411340881,18.7,0.200000000000003,-12.4470758865912,35063.186055532,8756.5410549239
"116",2019-04-30,"Consultant",7733.25,6.41364714689095,19.3,0.599999999999994,-12.886352853109,35537.7639949333,8809.08030125344
"117",2019-05-31,"Consultant",7746.13,6.59088282079933,19.6,0.300000000000011,-13.0091171792007,36016.8630926152,8835.50754215721
"118",2019-06-30,"Consultant",7747.16,6.60505617049852,19.6,0,-12.9949438295015,36495.440214904,8835.50754215721
"119",2019-07-31,"Consultant",7736.51,6.45850648671559,19.7,0.0999999999999943,-13.2414935132844,36983.0972562533,8844.34304969936
"120",2019-08-31,"Consultant",7735.67,6.44694763841721,20,0.299999999999997,-13.5530523615828,37482.2283708266,8870.87607884846
"121",2019-09-30,"Consultant",8855.32,21.8539291827894,20.1,0.100000000000009,1.75392918278942,37417.6347571865,8879.74695492731
"122",2019-10-31,"Consultant",7959.62,9.52861915796542,20,-0.100000000000009,-10.4713808420346,37803.2742317023,8870.86720797238
"123",2019-11-30,"Consultant",7936.7,9.21322772582412,20.2,0.200000000000003,-10.9867722741759,38207.8945153454,8888.60894238833
"124",2019-12-31,"Consultant",7935.81,9.20098085084133,20.2,0,-10.9990191491587,38612.9658262698,8888.60894238833
"125",2020-01-31,"Consultant",7934.91,9.18859637052164,20,-0.200000000000003,-10.8114036294784,39011.127642495,8870.83172450355
"126",2020-02-29,"Consultant",7941.84,9.28395686898321,20.3,0.299999999999997,-11.0160431310168,39416.8259117467,8897.44421967706
"127",2020-03-31,"Consultant",7942.3,9.29028671447994,20.3,0,-11.0097132855201,39822.2910657744,8897.44421967706
"128",2020-04-30,"Consultant",7924.2,9.04122105471739,20.3,0,-11.2587789452826,40236.9287970963,8897.44421967706
"129",2020-05-31,"Consultant",7960.23,9.53701308351543,20.3,0,-10.7629869164846,40633.3075251082,8897.44421967706
"130",2020-06-30,"Consultant",7962.99,9.5749921564958,20.5,0.200000000000003,-10.9250078435042,41035.6531514785,8915.23910811641
"131",2020-07-31,"Consultant",7952.02,9.42403910193254,20.9,0.400000000000006,-11.4759608980675,41458.2892485756,8950.90006454888
"132",2020-08-31,"Consultant",7946.63,9.34986982535131,20.5,-0.400000000000006,-11.1501301746487,41868.9256685666,8915.09646429068
"133",2020-09-30,"Consultant",9222.73,26.9096868652954,20.9,0.400000000000006,6.00968686529538,41647.6012301091,8950.75685014785
"134",2020-10-31,"Consultant",8189.07,12.6859736128006,20.9,0,-8.21402638719941,41950.1069709856,8950.75685014785
"135",2020-11-30,"Consultant",8172.95,12.4641538097414,20.8,-0.100000000000009,-8.33584619025864,42257.099085297,8941.8060932977
"136",2020-12-31,"Consultant",8161.2,12.302467538901,21.1,0.300000000000011,-8.79753246109898,42581.0941578203,8968.63151157759
"137",2021-01-31,"Consultant",8165.25,12.3581977003396,21,-0.100000000000009,-8.64180229966039,42899.3540079761,8959.66288006601
"138",2021-02-28,"Consultant",8172.22,12.4541086201487,21.1,0.100000000000009,-8.64589137985128,43217.7644505667,8968.62254294608
"139",2021-03-31,"Consultant",8180.32,12.5655689430259,21.4,0.299999999999997,-8.83443105697412,43543.1184226792,8995.52841057492
